"date" "wt.data" "at.data" "lfl.data"
"77" "1993-03-01" NA "7.1625" "1.46888190487261"
"78" "1993-03-17" NA "8.94666666666667" "1.2290555846934"
"79" "1993-04-01" NA "9.8" "1.96459170000089"
"80" "1993-04-16" NA "12.0666666666667" "1.75647765508342"
"81" "1993-05-01" NA "12.525" "1.39763605031764"
"82" "1993-05-17" NA "14.42" "1.40298758406155"
"83" "1993-06-01" NA "16.4133333333333" "1.49872979044968"
"84" "1993-06-16" NA "16.92" "0.798407691217438"
"85" "1993-07-01" NA "16.275" "0.585005021940242"
"86" "1993-07-17" NA "16.48" "0.534542150383307"
"87" "1993-08-01" NA "16.74375" "0.357674444271816"
"88" "1993-08-17" NA "17.6933333333333" "-0.325730140089311"
"89" "1993-09-01" NA "16.24" "0.933344486439983"
"90" "1993-09-16" NA "13.3133333333333" "0.998423561412677"
"91" "1993-10-01" NA "12.725" "1.87564095320876"
"92" "1993-10-17" NA "8.84666666666667" "1.55940697882854"
"93" "1993-11-01" NA "10.06" "1.41633848246827"
"94" "1993-11-16" NA "2.78666666666667" "1.20197080165526"
"95" "1993-12-01" NA "8.53125" "1.53444493339267"
"96" "1993-12-17" NA "8.70666666666667" "2.39455637153286"
"97" "1994-01-01" NA "8.0875" "3.08190996979504"
"98" "1994-01-17" NA "7.85333333333333" "2.61569121778598"
"99" "1994-02-01" NA "6.63571428571429" "2.59945695256202"
"100" "1994-02-15" NA "8.47142857142857" "2.47232786758114"
"101" "1994-03-01" NA "9.2" "2.19311893850134"
"102" "1994-03-17" NA "10.3866666666667" "1.89931756842937"
"103" "1994-04-01" NA "7.68" "2.30305165080569"
"104" "1994-04-16" NA "10.9933333333333" "1.96823061234383"
"105" "1994-05-01" NA "13.05" "1.60956290462225"
"106" "1994-05-17" NA "13.4866666666667" "2.24439084874932"
"107" "1994-06-01" NA "14.74" "1.81775204950231"
"108" "1994-06-16" NA "16.9066666666667" "1.27368541673724"
"109" "1994-07-01" NA "17.725" "0.930933008611025"
"110" "1994-07-17" NA "19.7133333333333" "0.651977903521874"
"111" "1994-08-01" NA "19.175" "0.462554075092291"
"112" "1994-08-17" NA "16.9533333333333" "0.204843794142776"
"113" "1994-09-01" NA "15.4666666666667" "0.493475985430878"
"114" "1994-09-16" NA "13.98" "1.1339794325054"
"115" "1994-10-01" NA "14.025" "0.352415887018349"
"116" "1994-10-17" NA "12.7133333333333" "1.33745419570042"
"117" "1994-11-01" NA "12.36" "1.85410809429259"
"118" "1994-11-16" NA "11.2066666666667" "1.78439911482176"
"119" "1994-12-01" NA "11.63125" "2.00863340752867"
"120" "1994-12-17" NA "7.59333333333333" "2.43015709701709"
"121" "1995-01-01" "7.2158333333125" "6.6625" "2.43646017655007"
"122" "1995-01-17" "8.93466666673333" "9.29333333333333" "3.77030581947613"
"123" "1995-02-01" "10.1154761912143" "10.2428571428571" "2.96269241947579"
"124" "1995-02-15" "9.24886904735714" "8.85714285714286" "2.98676360357123"
"125" "1995-03-01" "8.7009895833125" "7.875" "2.5910481104289"
"126" "1995-03-17" "9.54838405806667" "8.35333333333333" "2.20688150248054"
"127" "1995-04-01" "11.8821111106667" "11.5066666666667" "1.76917297055526"
"128" "1995-04-16" "10.6955873017333" "9.19333333333333" "1.59357949649964"
"129" "1995-05-01" "15.566927081875" "14.69375" "1.21231292860094"
"130" "1995-05-17" "15.248222222" "13.4333333333333" "0.926373067215667"
"131" "1995-06-01" "15.3795000013333" "13.4066666666667" "0.586674936049429"
"132" "1995-06-16" "19.422722222" "18.7266666666667" "0.237440856015034"
"133" "1995-07-01" "20.82026041625" "18.6125" "0.269979426151241"
"134" "1995-07-17" "22.0956349207143" "20.9266666666667" "0.0636631381016173"
"135" "1995-08-01" NA "19.93125" "0.135404637006203"
"136" "1995-08-17" NA "20.0866666666667" "-0.819012792409685"
"137" "1995-09-01" NA "15.5933333333333" "0.592295005563544"
"138" "1995-09-16" NA "14.3666666666667" "0.640800700187736"
"139" "1995-10-01" NA "16.3125" "0.768950143975446"
"140" "1995-10-17" NA "14.0466666666667" "0.278641327799632"
"141" "1995-11-01" NA "9.44" "0.797807451103378"
"142" "1995-11-16" NA "8.96" "1.20915933101324"
"143" "1995-12-01" NA "4.68125" "1.43538210005718"
"144" "1995-12-17" NA "7.18" "1.87436299776326"
"145" "1996-01-01" NA "9.63125" "2.10466754857553"
"146" "1996-01-17" NA "5.53333333333333" "1.95689718892174"
"147" "1996-02-01" NA "5.26666666666667" "2.11753983027849"
"148" "1996-02-16" NA "5.54285714285714" "2.25684028701057"
"149" "1996-03-01" NA "6.15" "2.00266173411991"
"150" "1996-03-17" NA "9.10666666666667" "1.7675806135309"
"151" "1996-04-01" "10.3725641020769" "8.66" "1.41827740697294"
"152" "1996-04-16" "13.075277778" "11.3866666666667" "1.25637548311898"
"153" "1996-05-01" "11.87375" "10.03125" "1.31489905251911"
"154" "1996-05-17" "13.0294444666667" "12.4733333333333" "1.48508333139468"
"155" "1996-06-01" "17.6" "16.3666666666667" "0.865698945758095"
"156" "1996-06-16" "18.8733333333333" "16.6666666666667" "0.497132296633988"
"157" "1996-07-01" "17.80625" "16.3625" "0.29685858913649"
"158" "1996-07-17" "21.0066666666667" "19.7866666666667" "-0.16826087314562"
"159" "1996-08-01" "18.9875" "17.51875" "-0.00175153303880638"
"160" "1996-08-17" "18.1" "16.9866666666667" "0.0622859860842774"
"161" "1996-09-01" "16.0866666666667" "15.98" "-0.256786515736802"
"162" "1996-09-16" "13.5466666666667" "14.2533333333333" "-0.246924079979613"
"163" "1996-10-01" "13.475" "13.2625" "0.23803216380796"
"164" "1996-10-17" "12.8066666666667" "13.5333333333333" "0.172832230772839"
"165" "1996-11-01" "10.6666666666667" "10.7866666666667" "0.668171194489768"
"166" "1996-11-16" "5.78" "6.6" "1.23469597696878"
"167" "1996-12-01" "6.5375" "5.98125" "1.24271263264187"
"168" "1996-12-17" "4.56" "3.28666666666667" "1.27424485731127"
"169" "1997-01-01" "1.8503124999375" "1.03125" "1.03584996693179"
"170" "1997-01-17" "5.5987777778" "5.95333333333333" "1.08945941753718"
"171" "1997-02-01" "7.5867261905" "8.01428571428571" "1.34714507398714"
"172" "1997-02-15" "9.02547619078571" "9.37142857142857" "2.14509551190127"
"173" "1997-03-01" "10.466302083625" "11.11875" "2.06702097480437"
"174" "1997-03-17" NA "9.65333333333333" "1.60730230030368"
"175" "1997-04-01" "10.3725641020769" "11.68" "1.37455910490147"
"176" "1997-04-16" "13.075277778" "10.7" "1.21511054873639"
"177" "1997-05-01" "11.87375" "12.8625" "1.10711768171182"
"178" "1997-05-17" "13.0294444446667" "16.4066666666667" "1.00283533327434"
"179" "1997-06-01" "15.7386574083333" "16.08" "0.588527131429843"
"180" "1997-06-16" "16.824174602" "14.6333333333333" "0.585561969880008"
"181" "1997-07-01" "19.1146875" "17" "0.297787094309976"
"182" "1997-07-17" "20.7380555553333" "18.5333333333333" "-0.198125788338922"
"183" "1997-08-01" "21.769895833125" "20.78125" "-0.351332099528237"
"184" "1997-08-17" "21.467888888" "19.4933333333333" "-0.0111283577878437"
"185" "1997-09-01" "17.1947222213333" "15.9333333333333" "-0.211297329030528"
"186" "1997-09-16" "16.8210555553333" "19.16" "-0.689022365982995"
"187" "1997-10-01" "15.3822916675" "15.8875" "0.444004499470867"
"188" "1997-10-17" "11.926444444" "11.94" "0.121036995042834"
"189" "1997-11-01" "8.1468888888" "10.4733333333333" "0.921344606176834"
"190" "1997-11-16" "10.0959999998" "11.1933333333333" "1.60032989340337"
"191" "1997-12-01" "7.4524479168125" "7.25" "1.76932212410912"
"192" "1997-12-17" "8.53700000046667" "9.32" "2.23971628821505"
"193" "1998-01-01" "9.4727604164375" "10.00625" "2.67112684699761"
"194" "1998-01-17" "5.8456666666" "2.58" "2.44778151714907"
"195" "1998-02-01" "6.20428571435714" "6.05714285714286" "1.92955260106103"
"196" "1998-02-15" "8.68845238057143" "9.23571428571429" "1.65563969562024"
"197" "1998-03-01" "9.3912499995625" "9.3375" "1.67954682757925"
"198" "1998-03-17" "10.2493333339333" "9.92666666666667" "1.36524095192206"
"199" "1998-04-01" "10.4416666655333" "8.32666666666667" "1.93306611165935"
"200" "1998-04-16" "11.1677777788667" "10.54" "2.20849416959445"
"201" "1998-05-01" "14.836354166875" "15.46875" "1.84005347858701"
"202" "1998-05-17" "15.949333334" "15.2866666666667" "1.44519200236738"
"203" "1998-06-01" "15.724395425" "15.08" "1.57705245228995"
"204" "1998-06-16" NA "15.76" "1.01426402909796"
"205" "1998-07-01" NA "15.96875" "0.821705289384287"
"206" "1998-07-17" NA "16.82" "0.490214669861866"
"207" "1998-08-01" NA "18.33125" "0.114555610897311"
"208" "1998-08-17" NA "16.8" "-0.10624979984271"
"209" "1998-09-01" NA "16.6133333333333" "0.575901500502178"
"210" "1998-09-16" "15.9206666673333" "16.12" "0.306503826692369"
"211" "1998-10-01" "13.2556018511111" "13.25625" "0.747576178486417"
"212" "1998-10-17" NA "12.8133333333333" "1.68516362296224"
"213" "1998-11-01" NA "10.3266666666667" "1.74326926006762"
"214" "1998-11-16" NA "5.85333333333333" "1.45442019016749"
"215" "1998-12-01" NA "7.325" "1.51168725709042"
"216" "1998-12-17" NA "8.44" "2.30763896729672"
"217" "1999-01-01" NA "8.125" "2.53859551001508"
"218" "1999-01-17" NA "8.82666666666667" "2.76085346602136"
"219" "1999-02-01" NA "5.62142857142857" "2.27851193136145"
"220" "1999-02-15" NA "9.60714285714286" "2.0188950418118"
"221" "1999-03-01" NA "9.11875" "2.064962220415"
"222" "1999-03-17" NA "10.1466666666667" "1.86252854011626"
"223" "1999-04-01" NA "11.1" "2.08534077361083"
"224" "1999-04-16" NA "11.3466666666667" "2.43425642344167"
"225" "1999-05-01" "14.2609149181818" "14.78125" "2.07983209040575"
"226" "1999-05-17" "15.504333334" "15.4733333333333" "1.68874188577215"
"227" "1999-06-01" "15.760944444" "14.7466666666667" "1.42117876297339"
"228" "1999-06-16" "17.899833334" "16.9133333333333" "0.968756671777457"
"229" "1999-07-01" "20.18645" "19.2625" "0.736864978192226"
"230" "1999-07-17" "21.00304" "20.38" "0.26287695353281"
"231" "1999-08-01" "19.6925" "18.53125" "0.516559155613751"
"232" "1999-08-17" "19.0856533333333" "18.7466666666667" "0.152377680420883"
"233" "1999-09-01" "18.5731733333333" "18.0866666666667" "-0.136507244654663"
"234" "1999-09-16" "15.9434666666667" "16.76" "1.40156057062362"
"235" "1999-10-01" "13.0621" "13.575" "0.972907332293051"
"236" "1999-10-17" "12.39872" "12.84" "1.61952024777561"
"237" "1999-11-01" "10.26752" "10.6866666666667" "1.5114575040739"
"238" "1999-11-16" "16.0483733333333" "8.56666666666667" "1.32813544694636"
"239" "1999-12-01" "17.58988" "8.45625" "1.86417702533806"
"240" "1999-12-17" NA "7.89333333333333" "2.9684638463998"
"241" "2000-01-01" NA "7.1625" "2.64142060630433"
"242" "2000-01-17" NA "5.4" "1.96328218713955"
"243" "2000-02-01" NA "8.72" "1.99859295381652"
"244" "2000-02-16" "9.30573051914286" "8.90714285714286" "1.94713388977503"
"245" "2000-03-01" "9.132708333625" "8.0125" "1.94564225603232"
"246" "2000-03-17" "9.3992777782" "8.28" "1.75831758200542"
"247" "2000-04-01" "9.69203787853333" "8.34" "1.79685756294749"
"248" "2000-04-16" "10.9710277778" "10.7066666666667" "2.25891181520408"
"249" "2000-05-01" "14.63283854125" "15.3875" "1.96378514936365"
"250" "2000-05-17" "13.7242499986667" "12.54" "1.97713192285527"
"251" "2000-06-01" "15.6210833333333" "14.4066666666667" "1.62412946117709"
"252" "2000-06-16" "18.521165458" "18.1066666666667" "1.21807292870472"
"253" "2000-07-01" "17.041848959375" "16.08125" "1.17865499634165"
"254" "2000-07-17" "18.7618611106667" "18.5266666666667" "0.667145378020945"
"255" "2000-08-01" "19.162760416875" "18.4875" "0.354610314056515"
"256" "2000-08-17" "18.4419444433333" "18.0333333333333" "0.245817868353082"
"257" "2000-09-01" "17.9319722226667" "17.96" "0.0837895257296832"
"258" "2000-09-16" NA "15.8733333333333" "0.40635360216928"
"259" "2000-10-01" "12.283880208125" "12.4625" "0.610885867767803"
"260" "2000-10-17" "11.8964722226667" "12.14" "1.08833746072701"
"261" "2000-11-01" "9.2486166666" "8.92666666666667" "2.0997342449476"
"262" "2000-11-16" "9.2745" "10.0466666666667" "2.52977378501686"
"263" "2000-12-01" "10.705104166625" "11.1625" "3.66404229982792"
"264" "2000-12-17" "8.56649999993333" "7.00666666666667" "2.98129522575622"
"265" "2001-01-01" "8.198675" "6.675" "3.67424159142982"
"266" "2001-01-17" "8.03482666666667" "7.30666666666667" "3.17888681665184"
"267" "2001-02-01" "9.70113095257143" "9.50714285714286" "3.17656462679648"
"268" "2001-02-15" "7.49696428564286" "5.42857142857143" "2.52017036853082"
"269" "2001-03-01" "9.1330729165" "8.9625" "2.33147619664634"
"270" "2001-03-17" "10.9595833346667" "10.6066666666667" "3.33005935382882"
"271" "2001-04-01" "11.2856388893333" "10.7933333333333" "2.73393451525824"
"272" "2001-04-16" "10.9301111104" "9.48666666666667" "2.20629443267576"
"273" "2001-05-01" "12.871979166875" "12.5375" "1.99902767138397"
"274" "2001-05-17" "16.2853686873333" "15.5333333333333" "1.43524324285175"
"275" "2001-06-01" "15.8041111106667" "14.1666666666667" "0.963174317773006"
"276" "2001-06-16" "18.9282777793333" "17.84" "0.759870812602853"
"277" "2001-07-01" "19.2412239575" "17.525" "0.432999208301484"
"278" "2001-07-17" "19.0530555546667" "18.2666666666667" "0.839265688689939"
"279" "2001-08-01" "19.373984375" "18.16875" "0.282826553475383"
"280" "2001-08-17" "19.741833334" "18.9466666666667" "0.302077952735513"
"281" "2001-09-01" "16.027166666" "15.2533333333333" "0.0203253664612457"
"282" "2001-09-16" "14.5006111113333" "14.96" "-0.00501254182354429"
"283" "2001-10-01" "14.89166666625" "15.5625" "0.730864360126722"
"284" "2001-10-17" "13.9351111106667" "14.7333333333333" "0.444685821261446"
"285" "2001-11-01" "9.00416666713333" "8.96" "0.34444040627039"
"286" "2001-11-16" "6.75694444446667" "7.71333333333333" "0.608678023933495"
"287" "2001-12-01" "6.3799739580625" "5.675" "0.953104704996871"
"288" "2001-12-17" "3.41041666666667" "3.98" "1.06998416432262"
"289" "2002-01-01" "4.79932291675" "5.71875" "0.936338427177933"
"290" "2002-01-17" "9.25450000006667" "10.0466666666667" "1.89049810857699"
"291" "2002-02-01" "9.27704447807143" "9.78571428571429" "2.45063557171777"
"292" "2002-02-15" "8.52345238142857" "8.55714285714286" "2.20110592404419"
"293" "2002-03-01" "9.291380208875" "9.11875" "1.97832547780102"
"294" "2002-03-17" "11.1072222206667" "10.46" "2.23144706516071"
"295" "2002-04-01" "10.9937222215333" "9.79333333333333" "1.68405051914315"
"296" "2002-04-16" "12.2936944446667" "11.0333333333333" "1.21491274436427"
"297" "2002-05-01" "12.307778501375" "12.3875" "0.999942304369766"
"298" "2002-05-17" "16.0932891416667" "13.8" "1.27200521471776"
"299" "2002-06-01" NA "14.76" "1.1766016075298"
"300" "2002-06-16" NA "15.8333333333333" "0.716538133350521"
"301" "2002-07-01" NA "15.7875" "0.863944251501946"
"302" "2002-07-17" NA "18.2333333333333" "0.385262400790645"
"303" "2002-08-01" "18.1320758925" "16.65625" "0.478560663178715"
"304" "2002-08-17" "18.6209444446667" "17.6533333333333" "0.276621125092356"
"305" "2002-09-01" "16.9153611106667" "16.7133333333333" "0.0563803334361077"
"306" "2002-09-16" "15.423944444" "16.1866666666667" "-0.131856605387743"
"307" "2002-10-01" "13.17630208375" "13.74375" "0.372209899232104"
"308" "2002-10-17" "11.8460555551333" "12.8" "1.22886051983372"
"309" "2002-11-01" "12.3128611113333" "12.8133333333333" "1.95368933637378"
"310" "2002-11-16" NA "9.98" "2.3421903475864"
"311" "2002-12-01" NA "7.50625" "2.19833507162025"
"312" "2002-12-17" NA "10.1666666666667" "2.69507752979817"
"313" "2003-01-01" "5.23444444444444" "3.95" "2.8777929756893"
"314" "2003-01-17" "7.82440476185714" "7.58666666666667" "2.95073490762326"
"315" "2003-02-01" NA "6.28571428571429" "2.44091744255961"
"316" "2003-02-15" NA "6.49285714285714" "2.08983378336259"
"317" "2003-03-01" NA "9.93125" "2.30626581083362"
"318" "2003-03-17" "12.45828125" "11.82" "1.66569221398397"
"319" "2003-04-01" "10.9346388884667" "9.69333333333333" "1.11557865356334"
"320" "2003-04-16" "14.068567252" "13.7466666666667" "0.907182712843428"
"321" "2003-05-01" "13.36221817375" "11.89375" "0.77559084977102"
"322" "2003-05-17" "15.656277778" "14.9733333333333" "0.782987884559735"
"323" "2003-06-01" "19.1277794126667" "17.6333333333333" "0.332655438094512"
"324" "2003-06-16" "20.8065555546667" "19.2466666666667" "-0.0215641779158405"
"325" "2003-07-01" "20.60605698625" "19.66875" "-0.0465021586514726"
"326" "2003-07-17" "19.915611112" "18.5266666666667" "-0.17110470158879"
"327" "2003-08-01" "23.816669470625" "24.05625" "-0.546776688051649"
"328" "2003-08-17" "20.234972222" "19.42" "-0.903374506607609"
"329" "2003-09-01" "17.387611112" "17.7733333333333" "-0.981540617082272"
"330" "2003-09-16" "15.7687499993333" "16.1666666666667" "-1.15751339658827"
"331" "2003-10-01" "14.129505208125" "14.65625" "-0.32503785899555"
"332" "2003-10-17" "8.09892270546667" "8.42666666666667" "-0.32480720509071"
"333" "2003-11-01" "9.62224999993333" "11.1066666666667" "0.0840347289430738"
"334" "2003-11-16" "9.6368611108" "10.0866666666667" "1.10083204540642"
"335" "2003-12-01" "7.2878125" "7.48125" "0.966746175362648"
"336" "2003-12-17" "6.94446428571429" "7.26" "1.16938135955632"
"337" "2004-01-01" "8.5479729170625" "9" "2.24329941813792"
"338" "2004-01-17" "7.56333333333333" "6.50666666666667" "2.53295579873271"
"339" "2004-02-01" "8.97083333333333" "9.37333333333333" "2.16416558248722"
"340" "2004-02-16" "5.98571428571429" "4.31428571428571" "1.5993875765806"
"341" "2004-03-01" "6.6713541669375" "6.60625" "1.62801429800704"
"342" "2004-03-17" "9.47627777646667" "8.68" "1.5716668147471"
"343" "2004-04-01" "10.4091049384667" "9.38666666666667" "1.37826218942263"
"344" "2004-04-16" "12.1877777773333" "11.1866666666667" "1.56792123223117"
"345" "2004-05-01" "12.510937500625" "11.8875" "1.46397852037271"
"346" "2004-05-17" NA "16.2266666666667" "0.72238230582828"
"347" "2004-06-01" NA "18.26" "0.43997388279404"
"348" "2004-06-16" NA "16.1466666666667" "0.0816414290372334"
"349" "2004-07-01" NA "15.65" "-0.197917544418511"
"350" "2004-07-17" NA "18.44" "-0.0138285079365342"
"351" "2004-08-01" NA "19.81875" "-0.379249265977271"
"352" "2004-08-17" NA "17.0133333333333" "-0.387035972639797"
"353" "2004-09-01" NA "19.0333333333333" "-0.517179097738166"
"354" "2004-09-16" NA "14.8266666666667" "-0.710632494900965"
"355" "2004-10-01" NA "12.8" "-0.592171263219943"
"356" "2004-10-17" NA "13.74" "0.396760667478018"
"357" "2004-11-01" NA "9.98666666666667" "1.34234247359071"
"358" "2004-11-16" NA "9.96666666666667" "0.570602827801851"
"359" "2004-12-01" NA "5.74375" "2.10077485961623"
"360" "2004-12-17" NA "7.55333333333333" "1.2456903976778"
"361" "2005-01-01" "8.4597259964375" "8.825" "1.7404661748405"
"362" "2005-01-17" "7.677222222" "7.08" "1.91348533897215"
"363" "2005-02-01" "7.73898809521429" "7.38571428571429" "1.82593082577297"
"364" "2005-02-15" "5.18601190464286" "3.20714285714286" "1.51434199538816"
"365" "2005-03-01" "5.56268939392857" "5.11875" "1.31774781858478"
"366" "2005-03-17" "12.3888888886667" "12.6133333333333" "0.997932160911389"
"367" "2005-04-01" "11.1455555548667" "9.82666666666667" "0.993251773010283"
"368" "2005-04-16" "11.6208333333333" "11.26" "1.3162294866716"
"369" "2005-05-01" "14.350000000625" "12.7125" "0.876249682336971"
"370" "2005-05-17" "15.632777778" "14.0666666666667" "1.04356928283291"
"371" "2005-06-01" "17.3038888893333" "15.74" "0.43997388279404"
"372" "2005-06-16" "21.4178282833333" "20.7533333333333" "0.0816414290372334"
"373" "2005-07-01" "20.0611979175" "19.08125" "-0.197917544418511"
"374" "2005-07-17" "20.4625" "18.7466666666667" "-0.0138285079365342"
"375" "2005-08-01" "18.887239583125" "17.375" "-0.379249265977271"
"376" "2005-08-17" "18.5069444446667" "17.9933333333333" "-0.387035972639797"
"377" "2005-09-01" "18.6758333326667" "18.2666666666667" "-0.517179097738166"
"378" "2005-09-16" "15.1013888886667" "14.8266666666667" "-0.710632494900965"
"379" "2005-10-01" "13.94791666625" "15.0125" "-0.592171263219943"
"380" "2005-10-17" "14.6683333333333" "15.34" "0.396760667478018"
"381" "2005-11-01" "11.7080555548667" "11.7066666666667" "1.34234247359071"
"382" "2005-11-16" "5.3922222222" "5.64666666666667" "0.570602827801851"
"383" "2005-12-01" "6.8174479165625" "7.18125" "2.10077485961623"
"384" "2005-12-17" "5.0927777778" "4.34" "1.2456903976778"
"385" "2006-01-01" "6.1811141305625" "5.7125" "1.20503474027231"
"386" "2006-01-17" "5.49583333333333" "4.62" "1.3058071102072"
"387" "2006-02-01" "4.71845238085714" "4.61428571428571" "1.03165815387101"
"388" "2006-02-15" "6.449404762" "5.50714285714286" "1.86430159022615"
"389" "2006-03-01" "6.8985074935" "5.9125" "1.95568366088229"
"390" "2006-03-17" "9.36262626286667" "9.44666666666667" "2.51758893994784"
"391" "2006-04-01" "10.0628787885333" "8.68666666666667" "2.52642173739707"
"392" "2006-04-16" "12.355277778" "11.9333333333333" "1.86954321711565"
"393" "2006-05-01" "13.906250000625" "13.09375" "1.33220109784386"
"394" "2006-05-17" "14.5666666673333" "13.4466666666667" "1.28463070734339"
"395" "2006-06-01" "18.1326570033333" "18.26" "0.577362147566235"
"396" "2006-06-16" "19.185277778" "17.92" "0.316269529303693"
"397" "2006-07-01" "21.3846354175" "21.075" "0.122383548163061"
"398" "2006-07-17" "22.703055556" "21.7333333333333" "-0.29276161819508"
"399" "2006-08-01" "19.196875" "18.33125" "-0.517095236779586"
"400" "2006-08-17" "18.000833332" "16.92" "-0.245303955984223"
"401" "2006-09-01" "18.7722222213333" "18.8466666666667" "-0.545647138708027"
"402" "2006-09-16" "17.1436111106667" "17.0733333333333" "-0.433041875878399"
"403" "2006-10-01" "14.903645833125" "15.49375" "0.46357677116538"
"404" "2006-10-17" "14.61888889" "15.66" "1.15162632395373"
"405" "2006-11-01" "9.89777777746667" "10.9733333333333" "0.354873321992104"
"406" "2006-11-16" "10.5975000002" "10.9933333333333" "1.70511166250238"
"407" "2006-12-01" "10.1687500001875" "10.4875" "2.94713271621792"
"408" "2006-12-17" "7.1544444442" "5.46" "2.33923841064208"
